id,Timestamp,type,X,Y,chkcount,gsize
149057,2014-6-08 08:35:56,check-in,0,67,24,5
149248,2014-6-08 09:30:32,check-in,63,99,12,3
149493,2014-6-08 08:21:42,check-in,63,99,16,10
149853,2014-6-08 08:40:08,check-in,63,99,18,17
150070,2014-6-08 08:15:46,check-in,63,99,9,2
150855,2014-6-08 08:32:17,check-in,99,77,14,3
150923,2014-6-08 08:34:25,check-in,99,77,17,6
151768,2014-6-08 08:20:55,check-in,63,99,11,3
151843,2014-6-08 08:40:52,check-in,0,67,25,4
152250,2014-6-08 08:17:21,check-in,63,99,18,5
152460,2014-6-08 08:29:47,check-in,0,67,14,5
153470,2014-6-08 08:45:10,check-in,63,99,14,8
153860,2014-6-08 08:23:45,check-in,0,67,15,1
153953,2014-6-08 08:55:24,check-in,99,77,20,4
154530,2014-6-08 08:58:55,check-in,0,67,15,1
154595,2014-6-08 08:46:28,check-in,99,77,33,6
154922,2014-6-08 08:14:06,check-in,63,99,13,3
155891,2014-6-08 08:13:41,check-in,0,67,28,5
156213,2014-6-08 08:21:18,check-in,63,99,19,3
157442,2014-6-08 08:35:37,check-in,0,67,22,5
157523,2014-6-08 08:43:01,check-in,99,77,15,4
157752,2014-6-08 08:50:27,check-in,63,99,17,1
157984,2014-6-08 08:31:55,check-in,63,99,24,3
158275,2014-6-08 08:07:15,check-in,0,67,14,3
158293,2014-6-08 08:14:01,check-in,0,67,18,1
158340,2014-6-08 08:33:11,check-in,0,67,17,2
158681,2014-6-08 08:23:38,check-in,0,67,12,5
158818,2014-6-08 17:26:40,check-in,99,77,14,2
159163,2014-6-08 09:35:43,check-in,63,99,18,31
159418,2014-6-08 08:49:00,check-in,99,77,13,2
159893,2014-6-08 08:37:58,check-in,0,67,1,1
160360,2014-6-08 08:01:29,check-in,0,67,18,4
160436,2014-6-08 08:03:37,check-in,99,77,26,1
160563,2014-6-08 08:13:59,check-in,0,67,11,4
160792,2014-6-08 08:35:08,check-in,0,67,11,2
160919,2014-6-08 08:00:44,check-in,99,77,19,9
160922,2014-6-08 08:34:22,check-in,99,77,24,4
160977,2014-6-08 08:40:35,check-in,63,99,13,7
160988,2014-6-08 09:09:50,check-in,0,67,18,42
161007,2014-6-08 08:41:12,check-in,63,99,24,16
161071,2014-6-08 09:57:51,check-in,63,99,19,44
161411,2014-6-08 08:51:15,check-in,0,67,30,4
161417,2014-6-08 08:23:33,check-in,63,99,15,4
161437,2014-6-08 09:47:29,check-in,63,99,8,5
161556,2014-6-08 08:12:33,check-in,0,67,19,3
161781,2014-6-08 08:40:47,check-in,63,99,18,1
162188,2014-6-08 08:07:38,check-in,63,99,22,4
162240,2014-6-08 08:36:16,check-in,99,77,17,5
162328,2014-6-08 08:12:32,check-in,0,67,30,2
162417,2014-6-08 14:55:05,check-in,99,77,5,5
162421,2014-6-08 08:03:26,check-in,63,99,12,5
162798,2014-6-08 08:45:16,check-in,99,77,14,4
162808,2014-6-08 08:24:21,check-in,63,99,21,2
162882,2014-6-08 08:25:08,check-in,99,77,11,4
163330,2014-6-08 08:44:33,check-in,0,67,19,3
163676,2014-6-08 08:41:46,check-in,63,99,12,5
163738,2014-6-08 08:15:34,check-in,99,77,28,6
163791,2014-6-08 08:53:05,check-in,99,77,21,1
163829,2014-6-08 08:46:10,check-in,0,67,32,5
163905,2014-6-08 09:51:06,check-in,63,99,24,43
164193,2014-6-08 08:24:04,check-in,0,67,8,7
164466,2014-6-08 08:03:05,check-in,63,99,14,4
164531,2014-6-08 08:16:52,check-in,63,99,17,1
164723,2014-6-08 09:14:26,check-in,38,90,14,1
165316,2014-6-08 08:10:09,check-in,0,67,11,4
165790,2014-6-08 08:11:21,check-in,63,99,17,4
165943,2014-6-08 08:53:35,check-in,63,99,11,4
166095,2014-6-08 08:11:59,check-in,99,77,11,4
166128,2014-6-08 08:00:55,check-in,0,67,16,4
166250,2014-6-08 08:50:05,check-in,99,77,11,5
166368,2014-6-08 08:54:19,check-in,99,77,27,4
166477,2014-6-08 08:41:12,check-in,63,99,24,16
166723,2014-6-08 08:48:17,check-in,63,99,13,3
166855,2014-6-08 08:52:24,check-in,99,77,12,3
167417,2014-6-08 08:15:01,check-in,0,67,26,1
167470,2014-6-08 08:08:45,check-in,99,77,13,5
167523,2014-6-08 08:56:01,check-in,99,77,15,1
168011,2014-6-08 08:16:32,check-in,63,99,18,16
168062,2014-6-08 08:43:39,check-in,0,67,10,4
168368,2014-6-08 08:46:42,check-in,0,67,24,4
168448,2014-6-08 08:13:27,check-in,99,77,11,3
168485,2014-6-08 08:12:25,check-in,99,77,22,1
168587,2014-6-08 08:00:19,check-in,63,99,22,16
168789,2014-6-08 08:23:00,check-in,63,99,13,1
168805,2014-6-08 09:16:16,check-in,63,99,22,34
168811,2014-6-08 08:29:25,check-in,63,99,5,6
168863,2014-6-08 08:14:54,check-in,0,67,16,4
169093,2014-6-08 08:56:46,check-in,0,67,5,5
169591,2014-6-08 08:04:20,check-in,63,99,16,4
170270,2014-6-08 08:53:25,check-in,63,99,16,5
170430,2014-6-08 08:29:54,check-in,63,99,16,4
170456,2014-6-08 08:45:20,check-in,63,99,22,7
170570,2014-6-08 08:19:17,check-in,0,67,17,20
170786,2014-6-08 08:01:31,check-in,99,77,10,9
171002,2014-6-08 08:45:10,check-in,63,99,19,6
171066,2014-6-08 08:44:48,check-in,63,99,7,5
171132,2014-6-08 08:45:28,check-in,63,99,27,2
171536,2014-6-08 08:55:57,check-in,63,99,12,2
171566,2014-6-08 09:10:28,check-in,63,99,24,44
171580,2014-6-08 09:51:06,check-in,63,99,24,43
171760,2014-6-08 08:08:22,check-in,63,99,19,3
171900,2014-6-08 08:35:49,check-in,0,67,10,2
172233,2014-6-08 08:35:03,check-in,0,67,8,5
173232,2014-6-08 08:53:47,check-in,99,77,10,1
173339,2014-6-08 08:37:59,check-in,63,99,16,8
173575,2014-6-08 08:48:42,check-in,63,99,18,7
173724,2014-6-08 08:39:07,check-in,0,67,10,3
173732,2014-6-08 08:10:09,check-in,0,67,11,4
174348,2014-6-08 08:53:19,check-in,63,99,14,3
174424,2014-6-08 09:16:16,check-in,63,99,22,34
174727,2014-6-08 08:22:56,check-in,63,99,16,2
174785,2014-6-08 08:08:34,check-in,63,99,28,4
174974,2014-6-08 08:40:28,check-in,0,67,24,1
175040,2014-6-08 08:43:05,check-in,63,99,16,3
175246,2014-6-08 08:59:59,check-in,99,77,11,4
175424,2014-6-08 08:18:01,check-in,63,99,25,2
175601,2014-6-08 08:38:20,check-in,99,77,12,4
175741,2014-6-08 08:15:30,check-in,0,67,17,3
176062,2014-6-08 08:27:01,check-in,63,99,11,3
176233,2014-6-08 09:10:28,check-in,63,99,24,44
176423,2014-6-08 08:28:45,check-in,63,99,24,2
176646,2014-6-08 08:31:25,check-in,63,99,5,2
177052,2014-6-08 08:15:41,check-in,0,67,25,3
177160,2014-6-08 08:47:42,check-in,0,67,13,4
177221,2014-6-08 08:34:02,check-in,63,99,9,4
177323,2014-6-08 08:03:29,check-in,63,99,18,4
178059,2014-6-08 08:25:10,check-in,63,99,20,8
178111,2014-6-08 08:11:36,check-in,99,77,12,5
179386,2014-6-08 08:31:05,check-in,63,99,22,1
180277,2014-6-08 08:11:19,check-in,63,99,12,4
180539,2014-6-08 08:41:53,check-in,63,99,22,4
180661,2014-6-08 08:15:28,check-in,63,99,15,4
180789,2014-6-08 08:49:01,check-in,99,77,14,4
181166,2014-6-08 08:49:31,check-in,0,67,13,4
181229,2014-6-08 08:58:39,check-in,99,77,12,4
181968,2014-6-08 08:44:48,check-in,0,67,19,4
182436,2014-6-08 08:39:29,check-in,63,99,14,1
182449,2014-6-08 14:09:14,check-in,63,99,16,4
182577,2014-6-08 08:19:24,check-in,63,99,14,3
182729,2014-6-08 08:25:10,check-in,63,99,20,8
182809,2014-6-08 08:01:31,check-in,99,77,10,9
182878,2014-6-08 08:09:35,check-in,99,77,27,4
182931,2014-6-08 08:39:39,check-in,63,99,14,4
183116,2014-6-08 08:13:16,check-in,0,67,18,4
183618,2014-6-08 08:10:31,check-in,63,99,20,8
183761,2014-6-08 08:46:34,check-in,63,99,13,1
183920,2014-6-08 08:41:01,check-in,63,99,15,1
184203,2014-6-08 08:29:47,check-in,0,67,12,2
184216,2014-6-08 08:54:34,check-in,63,99,16,5
184252,2014-6-08 08:37:21,check-in,63,99,22,3
184573,2014-6-08 08:13:20,check-in,99,77,11,3
185655,2014-6-08 08:57:16,check-in,63,99,10,3
185956,2014-6-08 08:10:31,check-in,63,99,26,10
186358,2014-6-08 08:23:04,check-in,99,77,15,4
186726,2014-6-08 08:08:34,check-in,63,99,23,3
186760,2014-6-08 08:50:05,check-in,99,77,11,5
186808,2014-6-08 08:32:06,check-in,63,99,17,4
187130,2014-6-08 08:06:42,check-in,63,99,12,4
187260,2014-6-08 08:52:47,check-in,0,67,7,2
187483,2014-6-08 08:11:52,check-in,63,99,26,10
187639,2014-6-08 08:16:32,check-in,63,99,20,9
187692,2014-6-08 09:57:51,check-in,63,99,19,44
188145,2014-6-08 08:44:04,check-in,99,77,14,4
188157,2014-6-08 08:49:01,check-in,63,99,12,3
188906,2014-6-08 09:36:56,check-in,63,99,6,5
189118,2014-6-08 09:11:23,check-in,99,77,20,39
189505,2014-6-08 08:25:30,check-in,63,99,18,3
191178,2014-6-08 08:25:24,check-in,99,77,15,4
191505,2014-6-08 08:12:28,check-in,63,99,15,2
191538,2014-6-08 08:59:42,check-in,99,77,21,4
191735,2014-6-08 08:52:24,check-in,99,77,12,3
191805,2014-6-08 08:02:01,check-in,63,99,20,3
191855,2014-6-08 08:00:20,check-in,0,67,12,1
192478,2014-6-08 08:38:41,check-in,0,67,6,1
192894,2014-6-08 08:22:55,check-in,63,99,31,5
193091,2014-6-08 08:51:14,check-in,63,99,8,2
193115,2014-6-08 08:28:02,check-in,0,67,11,4
193473,2014-6-08 08:37:20,check-in,0,67,21,1
193521,2014-6-08 08:16:21,check-in,63,99,8,3
194147,2014-6-08 08:48:53,check-in,0,67,10,4
194305,2014-6-08 09:09:50,check-in,0,67,18,42
194738,2014-6-08 08:28:20,check-in,63,99,13,4
194806,2014-6-08 08:11:43,check-in,63,99,15,2
195015,2014-6-08 08:40:08,check-in,63,99,25,11
195058,2014-6-08 08:27:24,check-in,63,99,11,4
195083,2014-6-08 08:25:15,check-in,63,99,9,3
195196,2014-6-08 08:34:28,check-in,0,67,25,6
195445,2014-6-08 08:57:15,check-in,99,77,13,7
195664,2014-6-08 09:57:51,check-in,63,99,19,44
195725,2014-6-08 08:10:31,check-in,63,99,18,18
195888,2014-6-08 08:09:35,check-in,99,77,27,4
196239,2014-6-08 08:12:39,check-in,99,77,25,4
196334,2014-6-08 08:22:55,check-in,63,99,16,2
197100,2014-6-08 08:44:08,check-in,0,67,8,3
197146,2014-6-08 08:24:14,check-in,63,99,16,3
197158,2014-6-08 08:13:20,check-in,99,77,11,3
197327,2014-6-08 08:14:41,check-in,0,67,21,2
197411,2014-6-08 08:26:16,check-in,0,67,9,4
197541,2014-6-08 08:28:26,check-in,63,99,39,2
197786,2014-6-08 08:14:12,check-in,99,77,20,1
197798,2014-6-08 08:29:25,check-in,63,99,5,6
198118,2014-6-08 08:31:49,check-in,63,99,13,2
199078,2014-6-08 08:18:43,check-in,99,77,18,3
199211,2014-6-08 08:44:23,check-in,0,67,15,4
199342,2014-6-08 08:56:42,check-in,0,67,17,6
199491,2014-6-08 08:58:14,check-in,63,99,26,5
199976,2014-6-08 08:21:42,check-in,63,99,21,8
200414,2014-6-08 08:01:54,check-in,63,99,27,5
200851,2014-6-08 08:41:12,check-in,63,99,24,16
201239,2014-6-08 08:10:31,check-in,63,99,20,8
201393,2014-6-08 09:28:36,check-in,99,77,19,1
201463,2014-6-08 08:47:55,check-in,99,77,17,4
202450,2014-6-08 08:20:44,check-in,99,77,13,4
202494,2014-6-08 08:20:18,check-in,99,77,19,4
202508,2014-6-08 09:11:23,check-in,99,77,20,39
202640,2014-6-08 08:24:14,check-in,63,99,16,3
203184,2014-6-08 08:06:24,check-in,63,99,17,2
203267,2014-6-08 08:59:39,check-in,0,67,17,2
203354,2014-6-08 08:44:23,check-in,0,67,15,4
203569,2014-6-08 09:02:28,check-in,63,99,15,3
204057,2014-6-08 08:20:32,check-in,63,99,17,5
204160,2014-6-08 08:37:11,check-in,0,67,15,3
204236,2014-6-08 08:23:48,check-in,63,99,12,2
204334,2014-6-08 09:28:53,check-in,63,99,11,7
204640,2014-6-08 08:25:59,check-in,0,67,34,1
205015,2014-6-08 08:26:58,check-in,0,67,18,4
205290,2014-6-08 08:37:04,check-in,0,67,25,3
205315,2014-6-08 08:06:42,check-in,63,99,12,4
205691,2014-6-08 08:34:54,check-in,63,99,18,4
206002,2014-6-08 08:37:21,check-in,63,99,22,3
206009,2014-6-08 09:33:28,check-in,63,99,14,4
206379,2014-6-08 08:40:08,check-in,63,99,18,17
207136,2014-6-08 08:35:52,check-in,63,99,33,3
208111,2014-6-08 09:45:37,check-in,63,99,15,36
209288,2014-6-08 08:41:49,check-in,99,77,24,2
209419,2014-6-08 08:51:34,check-in,63,99,13,2
209473,2014-6-08 08:48:42,check-in,63,99,15,7
210170,2014-6-08 08:07:41,check-in,99,77,14,4
210617,2014-6-08 14:07:44,check-in,63,99,15,3
210730,2014-6-08 08:38:52,check-in,63,99,9,4
210810,2014-6-08 08:21:53,check-in,0,67,19,5
211109,2014-6-08 08:13:58,check-in,63,99,23,4
211472,2014-6-08 08:52:08,check-in,0,67,17,2
211581,2014-6-08 08:52:32,check-in,99,77,10,4
211622,2014-6-08 08:18:20,check-in,99,77,15,4
211669,2014-6-08 08:49:55,check-in,0,67,20,2
212022,2014-6-08 08:50:19,check-in,0,67,14,3
212191,2014-6-08 08:11:42,check-in,63,99,10,2
212247,2014-6-08 08:16:32,check-in,63,99,18,16
212756,2014-6-08 08:23:55,check-in,99,77,26,6
212805,2014-6-08 08:49:01,check-in,99,77,13,4
213290,2014-6-08 08:12:39,check-in,99,77,25,4
213448,2014-6-08 08:26:05,check-in,0,67,23,1
213764,2014-6-08 08:28:38,check-in,63,99,21,2
213991,2014-6-08 08:41:12,check-in,63,99,26,8
214139,2014-6-08 08:11:21,check-in,63,99,20,1
214343,2014-6-08 08:15:10,check-in,99,77,19,4
215220,2014-6-08 09:34:00,check-in,63,99,9,2
215251,2014-6-08 08:19:33,check-in,63,99,9,4
215422,2014-6-08 08:50:07,check-in,0,67,19,4
215789,2014-6-08 08:32:40,check-in,99,77,15,1
216024,2014-6-08 08:11:52,check-in,63,99,21,11
216468,2014-6-08 08:21:42,check-in,63,99,22,11
216481,2014-6-08 08:28:26,check-in,63,99,27,3
216531,2014-6-08 08:10:09,check-in,0,67,11,4
216900,2014-6-08 08:09:48,check-in,63,99,13,2
217095,2014-6-08 08:55:27,check-in,99,77,20,1
217208,2014-6-08 08:48:08,check-in,63,99,26,3
217213,2014-6-08 08:40:08,check-in,63,99,18,17
217232,2014-6-08 08:30:03,check-in,0,67,20,7
217385,2014-6-08 08:59:07,check-in,0,67,16,1
217701,2014-6-08 08:51:45,check-in,0,67,13,1
217719,2014-6-08 08:22:53,check-in,63,99,5,3
218064,2014-6-08 08:16:46,check-in,63,99,12,5
218421,2014-6-08 08:32:02,check-in,63,99,16,2
219473,2014-6-08 09:22:55,check-in,63,99,16,33
219567,2014-6-08 08:14:28,check-in,99,77,12,2
220095,2014-6-08 08:10:02,check-in,99,77,18,2
220105,2014-6-08 08:11:52,check-in,63,99,18,7
220284,2014-6-08 08:22:06,check-in,63,99,13,5
220382,2014-6-08 08:59:27,check-in,0,67,31,2
220592,2014-6-08 08:40:28,check-in,0,67,30,1
221107,2014-6-08 08:40:08,check-in,63,99,16,10
221277,2014-6-08 08:39:03,check-in,99,77,16,2
221553,2014-6-08 08:42:41,check-in,63,99,6,6
222155,2014-6-08 08:54:05,check-in,0,67,27,4
222807,2014-6-08 08:19:20,check-in,99,77,14,4
223305,2014-6-08 08:01:31,check-in,99,77,19,19
223428,2014-6-08 08:37:19,check-in,0,67,22,4
223540,2014-6-08 09:45:37,check-in,63,99,15,36
224471,2014-6-08 08:41:25,check-in,99,77,13,4
224538,2014-6-08 08:09:27,check-in,99,77,24,3
224606,2014-6-08 09:39:30,check-in,63,99,17,4
224982,2014-6-08 08:13:27,check-in,99,77,11,3
225889,2014-6-08 08:37:33,check-in,0,67,10,5
226280,2014-6-08 08:19:45,check-in,63,99,22,4
227163,2014-6-08 08:10:11,check-in,99,77,16,3
227192,2014-6-08 08:55:55,check-in,99,77,11,1
227221,2014-6-08 08:48:42,check-in,63,99,12,7
228566,2014-6-08 09:53:52,check-in,63,99,8,5
228641,2014-6-08 08:03:07,check-in,99,77,17,5
229149,2014-6-08 08:19:20,check-in,99,77,14,4
229165,2014-6-08 08:56:08,check-in,63,99,7,4
229245,2014-6-08 08:29:24,check-in,63,99,14,3
229683,2014-6-08 08:09:46,check-in,63,99,15,2
229760,2014-6-08 09:32:42,check-in,63,99,17,36
230129,2014-6-08 09:31:53,check-in,63,99,8,5
230313,2014-6-08 08:49:55,check-in,0,67,20,2
230413,2014-6-08 17:47:06,check-in,99,77,3,4
230427,2014-6-08 08:00:30,check-in,63,99,16,3
230498,2014-6-08 08:30:24,check-in,63,99,26,8
230553,2014-6-08 08:49:39,check-in,99,77,15,3
230721,2014-6-08 08:01:49,check-in,0,67,17,4
230924,2014-6-08 08:33:11,check-in,0,67,23,3
230971,2014-6-08 08:13:17,check-in,63,99,28,2
231019,2014-6-08 09:57:23,check-in,99,77,17,35
231065,2014-6-08 08:35:52,check-in,63,99,25,4
231100,2014-6-08 10:07:23,check-in,99,77,15,4
231643,2014-6-08 08:17:56,check-in,63,99,21,2
232274,2014-6-08 08:15:05,check-in,0,67,15,1
232309,2014-6-08 08:05:19,check-in,0,67,9,6
232333,2014-6-08 08:00:38,check-in,63,99,21,3
232620,2014-6-08 08:54:47,check-in,0,67,12,4
232640,2014-6-08 08:13:16,check-in,0,67,18,4
232689,2014-6-08 08:08:34,check-in,63,99,23,3
233174,2014-6-08 08:10:43,check-in,99,77,17,3
233251,2014-6-08 08:59:27,check-in,0,67,31,2
233486,2014-6-08 08:05:44,check-in,0,67,13,3
233749,2014-6-08 08:48:42,check-in,63,99,19,12
233887,2014-6-08 08:47:51,check-in,63,99,21,2
234320,2014-6-08 08:56:30,check-in,63,99,24,6
234695,2014-6-08 08:40:35,check-in,63,99,17,7
234704,2014-6-08 09:45:37,check-in,63,99,15,36
234830,2014-6-08 08:34:54,check-in,99,77,14,2
234845,2014-6-08 08:19:11,check-in,99,77,19,2
234929,2014-6-08 08:24:25,check-in,63,99,17,2
235226,2014-6-08 08:42:00,check-in,63,99,14,3
236252,2014-6-08 09:16:16,check-in,63,99,22,34
236342,2014-6-08 08:16:32,check-in,63,99,20,9
236573,2014-6-08 08:40:48,check-in,63,99,11,1
237255,2014-6-08 09:18:05,check-in,63,99,20,34
237746,2014-6-08 08:08:48,check-in,99,77,12,1
237750,2014-6-08 08:23:55,check-in,99,77,26,6
238484,2014-6-08 09:35:43,check-in,63,99,18,31
238547,2014-6-08 08:52:08,check-in,63,99,22,5
238580,2014-6-08 08:09:40,check-in,63,99,20,2
238807,2014-6-08 08:52:03,check-in,99,77,11,3
239133,2014-6-08 08:37:59,check-in,63,99,19,8
239172,2014-6-08 08:12:56,check-in,99,77,13,3
239673,2014-6-08 08:53:50,check-in,63,99,12,4
239721,2014-6-08 08:09:27,check-in,99,77,24,3
240120,2014-6-08 08:32:57,check-in,63,99,12,3
240423,2014-6-08 08:19:05,check-in,99,77,19,4
240876,2014-6-08 08:45:20,check-in,63,99,22,7
240885,2014-6-08 08:30:59,check-in,0,67,14,1
240895,2014-6-08 08:16:42,check-in,63,99,17,2
240961,2014-6-08 08:45:16,check-in,99,77,14,4
241193,2014-6-08 08:26:05,check-in,99,77,16,4
241275,2014-6-08 09:30:07,check-in,99,77,13,1
241490,2014-6-08 13:09:17,check-in,63,99,12,3
241608,2014-6-08 08:19:17,check-in,0,67,17,20
242021,2014-6-08 08:31:54,check-in,99,77,7,3
242353,2014-6-08 08:38:47,check-in,63,99,10,1
242395,2014-6-08 08:07:38,check-in,63,99,22,4
242631,2014-6-08 08:04:22,check-in,99,77,13,4
242698,2014-6-08 08:33:37,check-in,63,99,17,4
242845,2014-6-08 08:16:32,check-in,63,99,20,9
243033,2014-6-08 08:53:46,check-in,63,99,11,4
243048,2014-6-08 10:07:39,check-in,63,99,14,6
243053,2014-6-08 08:09:05,check-in,0,67,15,5
243754,2014-6-08 08:01:49,check-in,63,99,11,2
244005,2014-6-08 08:43:24,check-in,0,67,22,4
244233,2014-6-08 09:51:06,check-in,63,99,6,6
245129,2014-6-08 08:03:28,check-in,99,77,24,3
245363,2014-6-08 09:32:42,check-in,63,99,17,36
245572,2014-6-08 08:28:25,check-in,99,77,17,3
246027,2014-6-08 08:19:17,check-in,0,67,26,10
246035,2014-6-08 08:11:28,check-in,99,77,25,4
246199,2014-6-08 08:35:48,check-in,63,99,14,1
246421,2014-6-08 09:11:23,check-in,99,77,20,39
246751,2014-6-08 08:04:09,check-in,0,67,20,5
246860,2014-6-08 08:28:04,check-in,99,77,22,3
246884,2014-6-08 08:57:58,check-in,63,99,8,5
246969,2014-6-08 08:17:36,check-in,99,77,31,3
246988,2014-6-08 08:23:48,check-in,63,99,16,4
247384,2014-6-08 08:11:26,check-in,99,77,12,4
247719,2014-6-08 09:22:55,check-in,63,99,16,33
248178,2014-6-08 08:18:32,check-in,63,99,19,3
248838,2014-6-08 08:40:08,check-in,63,99,15,9
248850,2014-6-08 08:47:41,check-in,63,99,35,1
249151,2014-6-08 08:34:29,check-in,99,77,9,4
249267,2014-6-08 08:07:20,check-in,99,77,22,1
249477,2014-6-08 08:36:56,check-in,63,99,16,4
249736,2014-6-08 08:45:20,check-in,63,99,15,14
250430,2014-6-08 08:53:00,check-in,99,77,5,4
250805,2014-6-08 08:53:46,check-in,63,99,11,4
250958,2014-6-08 09:09:50,check-in,0,67,18,42
251134,2014-6-08 08:23:18,check-in,63,99,7,1
251150,2014-6-08 08:36:33,check-in,0,67,11,4
251539,2014-6-08 08:57:18,check-in,63,99,18,3
252403,2014-6-08 08:18:01,check-in,63,99,16,2
252556,2014-6-08 08:41:28,check-in,63,99,13,2
252780,2014-6-08 08:29:47,check-in,0,67,27,5
252796,2014-6-08 08:30:50,check-in,0,67,24,2
253121,2014-6-08 09:57:23,check-in,99,77,17,35
253140,2014-6-08 08:07:55,check-in,99,77,14,3
253178,2014-6-08 08:25:32,check-in,63,99,14,4
253203,2014-6-08 08:02:29,check-in,63,99,13,3
253216,2014-6-08 08:47:13,check-in,99,77,17,5
253489,2014-6-08 08:37:36,check-in,63,99,18,3
254038,2014-6-08 08:39:26,check-in,99,77,20,1
254060,2014-6-08 09:51:06,check-in,63,99,24,43
254180,2014-6-08 08:37:34,check-in,0,67,21,2
254576,2014-6-08 08:42:57,check-in,0,67,14,4
255071,2014-6-08 08:28:20,check-in,63,99,15,4
255098,2014-6-08 08:40:52,check-in,0,67,19,4
255220,2014-6-08 09:22:52,check-in,63,99,18,34
255269,2014-6-08 08:40:31,check-in,63,99,11,5
255291,2014-6-08 09:35:43,check-in,63,99,18,31
255331,2014-6-08 08:34:44,check-in,63,99,19,3
255455,2014-6-08 08:11:11,check-in,63,99,10,4
255712,2014-6-08 08:52:03,check-in,99,77,11,3
256075,2014-6-08 08:28:20,check-in,63,99,19,2
256389,2014-6-08 08:12:32,check-in,0,67,30,2
256838,2014-6-08 09:11:23,check-in,99,77,20,39
257199,2014-6-08 09:51:06,check-in,63,99,24,43
257276,2014-6-08 08:59:04,check-in,63,99,18,3
257735,2014-6-08 08:55:38,check-in,0,67,15,5
257896,2014-6-08 08:30:24,check-in,63,99,23,13
258314,2014-6-08 08:57:46,check-in,0,67,32,3
258343,2014-6-08 08:01:49,check-in,63,99,11,2
258464,2014-6-08 08:59:18,check-in,0,67,12,2
258843,2014-6-08 08:29:30,check-in,63,99,16,1
259174,2014-6-08 08:14:17,check-in,63,99,25,3
259236,2014-6-08 13:02:49,check-in,63,99,11,6
259986,2014-6-08 08:10:23,check-in,0,67,33,2
260018,2014-6-08 08:56:08,check-in,63,99,7,4
260080,2014-6-08 09:03:41,check-in,63,99,10,3
260136,2014-6-08 08:35:53,check-in,99,77,15,5
260314,2014-6-08 10:59:41,check-in,99,77,16,4
260449,2014-6-08 09:28:53,check-in,63,99,11,7
261018,2014-6-08 08:11:40,check-in,63,99,14,4
261021,2014-6-08 08:42:45,check-in,0,67,11,1
261452,2014-6-08 08:43:21,check-in,99,77,10,5
261886,2014-6-08 08:08:41,check-in,63,99,14,2
261976,2014-6-08 08:42:39,check-in,0,67,25,3
263101,2014-6-08 08:37:19,check-in,0,67,22,4
264185,2014-6-08 08:09:08,check-in,99,77,30,4
264321,2014-6-08 08:11:40,check-in,63,99,23,3
264353,2014-6-08 08:09:19,check-in,0,67,23,1
264367,2014-6-08 08:44:15,check-in,99,77,16,2
264546,2014-6-08 09:45:37,check-in,63,99,15,36
265258,2014-6-08 08:28:20,check-in,63,99,19,2
265397,2014-6-08 08:03:11,check-in,0,67,24,3
265730,2014-6-08 08:01:02,check-in,99,77,22,2
266303,2014-6-08 08:11:52,check-in,63,99,20,7
266345,2014-6-08 08:09:27,check-in,99,77,25,4
266580,2014-6-08 08:15:34,check-in,99,77,28,6
266590,2014-6-08 08:58:44,check-in,99,77,14,3
266949,2014-6-08 08:40:09,check-in,63,99,16,2
267157,2014-6-08 08:20:07,check-in,63,99,13,5
268143,2014-6-08 08:09:31,check-in,63,99,13,2
268563,2014-6-08 08:44:33,check-in,0,67,19,3
268628,2014-6-08 08:29:30,check-in,63,99,15,4
268856,2014-6-08 08:13:46,check-in,0,67,18,4
269197,2014-6-08 08:21:02,check-in,63,99,14,5
269714,2014-6-08 08:43:23,check-in,63,99,23,4
270108,2014-6-08 09:11:23,check-in,99,77,20,39
270230,2014-6-08 08:35:05,check-in,99,77,9,4
270294,2014-6-08 08:40:35,check-in,63,99,19,14
270463,2014-6-08 08:38:52,check-in,63,99,9,4
270465,2014-6-08 08:52:46,check-in,63,99,14,1
270842,2014-6-08 08:38:37,check-in,0,67,13,3
270989,2014-6-08 08:46:20,check-in,0,67,11,1
271017,2014-6-08 09:00:01,check-in,63,99,20,1
272033,2014-6-08 09:04:35,check-in,99,77,14,1
272299,2014-6-08 08:24:04,check-in,0,67,8,7
272432,2014-6-08 09:43:32,check-in,63,99,6,4
272539,2014-6-08 08:10:07,check-in,99,77,18,3
272624,2014-6-08 08:30:17,check-in,0,67,18,1
272671,2014-6-08 08:44:19,check-in,99,77,15,4
272673,2014-6-08 08:12:28,check-in,63,99,9,5
273315,2014-6-08 08:11:52,check-in,63,99,26,10
273492,2014-6-08 08:40:28,check-in,0,67,28,7
273501,2014-6-08 08:07:00,check-in,63,99,17,2
273547,2014-6-08 09:35:43,check-in,63,99,18,31
273602,2014-6-08 08:37:32,check-in,63,99,13,1
273748,2014-6-08 08:39:20,check-in,63,99,14,3
274045,2014-6-08 08:35:56,check-in,0,67,9,1
274315,2014-6-08 08:48:35,check-in,99,77,15,1
274880,2014-6-08 08:55:13,check-in,99,77,12,3
275071,2014-6-08 09:48:51,check-in,0,67,11,1
